id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: league,Unnamed: season
9e1035f8,662,Ferrán Torres,ESP,FW,Barcelona,23,2000,4.2,159,149,10,0,0,3,14,2,5,1,0,0,116,0,6,Matches,UCL,23-24
58a9a4d9,663,Óliver Torres,ESP,"FW,MF",Sevilla,28,1994,1.1,66,64,2,0,0,0,4,2,0,0,0,0,47,0,2,Matches,UCL,23-24
71ec39ef,664,Lucas Tousart,FRA,MF,Union Berlin,26,1997,2.6,66,64,1,1,0,1,1,0,0,0,0,0,41,1,6,Matches,UCL,23-24
ee6e2b92,665,Chaka Traorè,CIV,MF,Milan,18,2004,0.2,7,7,0,0,0,0,1,0,0,0,0,0,6,0,0,Matches,UCL,23-24
a4b1028a,666,Hamari Traoré,MLI,DF,Real Sociedad,31,1992,5.9,361,291,69,2,0,3,14,67,0,0,0,0,291,1,4,Matches,UCL,23-24
9d21da85,667,Gernot Trauner,AUT,DF,Feyenoord,31,1992,3.1,304,299,5,4,1,0,0,1,0,0,0,0,287,0,2,Matches,UCL,23-24
056d2d95,668,Christopher Trimmel,AUT,"FW,DF",Union Berlin,36,1987,1.4,69,45,23,3,0,0,9,15,5,2,3,0,48,1,1,Matches,UCL,23-24
21512407,669,Kieran Trippier,ENG,DF,Newcastle Utd,32,1990,5.7,399,297,101,28,2,2,44,50,23,9,6,4,306,1,10,Matches,UCL,23-24
38ceb24a,670,Leandro Trossard,BEL,FW,Arsenal,28,1994,5.9,160,153,7,2,2,1,14,0,3,1,1,0,121,0,10,Matches,UCL,23-24
41f0b196,671,Anatolii Trubin,UKR,GK,Benfica,21,2001,6.0,195,123,72,20,0,0,0,0,0,0,0,0,155,0,0,Matches,UCL,23-24
aa34ed38,672,David Turnbull,SCO,"MF,FW",Celtic,24,1999,0.4,9,8,1,0,0,0,0,1,0,0,0,0,6,0,0,Matches,UCL,23-24
068f4dec,673,Beñat Turrientes,ESP,MF,Real Sociedad,21,2002,2.1,94,92,2,0,0,1,6,0,2,2,0,0,73,0,3,Matches,UCL,23-24
c0295327,674,Ayase Ueda,JPN,FW,Feyenoord,24,1998,1.7,28,26,2,0,0,0,3,0,0,0,0,0,19,0,1,Matches,UCL,23-24
c9817014,675,Manuel Ugarte Ribeiro,URU,MF,Paris S-G,22,2001,4.3,253,249,2,2,0,3,0,0,0,0,0,0,230,2,1,Matches,UCL,23-24
8d4baac4,676,Filip Ugrinic,SUI,MF,Young Boys,24,1999,5.7,206,187,18,4,0,4,8,1,13,3,4,0,178,1,0,Matches,UCL,23-24
1a799243,677,Andreas Ulmer,AUT,DF,RB Salzburg,37,1985,2.4,98,75,23,2,0,1,6,21,0,0,0,0,76,0,3,Matches,UCL,23-24
7d3e7da6,678,Sven Ulreich,GER,GK,Bayern Munich,34,1988,3.0,137,115,22,3,0,1,0,0,0,0,0,0,109,0,0,Matches,UCL,23-24
d248cd8f,679,Dayot Upamecano,FRA,DF,Bayern Munich,24,1998,5.5,542,537,5,5,0,0,0,0,0,0,0,0,505,0,5,Matches,UCL,23-24
674dee62,680,Anthony Valencia,ECU,"MF,FW",Antwerp,20,2003,0.4,13,12,1,0,1,0,2,0,1,1,0,0,9,0,0,Matches,UCL,23-24
0959c2a2,681,Federico Valverde,URU,"MF,FW",Real Madrid,25,1998,11.9,622,612,9,6,1,13,10,1,0,0,0,0,552,1,13,Matches,UCL,23-24
817ee048,682,Zeno Van den Bosch,BEL,DF,Antwerp,20,2003,1.0,43,40,2,2,0,1,0,0,0,0,0,0,35,1,2,Matches,UCL,23-24
9f8e9423,683,Raphaël Varane,FRA,DF,Manchester Utd,30,1993,3.7,233,224,9,6,0,0,0,0,0,0,0,0,205,0,4,Matches,UCL,23-24
9ffb2ce6,684,Alan Varela,ARG,MF,Porto,22,2001,7.8,366,351,15,15,2,5,1,0,0,0,0,0,328,0,5,Matches,UCL,23-24
08990838,685,Denis Vavro,SVK,DF,FC Copenhagen,27,1996,7.9,387,375,11,11,0,6,5,0,0,0,0,0,316,1,0,Matches,UCL,23-24
fd51b456,686,Lucas Vázquez,ESP,DF,Real Madrid,32,1991,4.2,327,294,32,3,0,1,20,29,0,0,0,0,280,1,8,Matches,UCL,23-24
44ac04e9,687,Matías Vecino,URU,MF,Lazio,31,1991,5.2,247,244,3,3,0,1,2,0,0,0,0,0,213,0,7,Matches,UCL,23-24
18fae4ac,688,Joey Veerman,NED,MF,PSV Eindhoven,24,1998,6.4,454,396,55,25,3,6,36,3,26,8,12,0,348,3,12,Matches,UCL,23-24
722494dc,689,Arthur Vermeeren,BEL,MF,Antwerp,18,2005,6.0,203,199,2,1,1,0,0,1,0,0,0,0,177,2,5,Matches,UCL,23-24
e8ef59da,690,Yorbe Vertessen,BEL,FW,PSV Eindhoven,22,2001,1.8,51,51,0,0,0,0,3,0,0,0,0,0,37,0,3,Matches,UCL,23-24
6412cc03,691,Fabio Vieira,POR,FW,Arsenal,23,2000,1.0,53,50,2,1,0,1,3,0,1,1,0,0,43,1,0,Matches,UCL,23-24
3b029691,692,Vitinha,POR,MF,Paris S-G,23,2000,10.2,735,689,45,23,1,8,15,4,11,2,5,0,679,1,6,Matches,UCL,23-24
64f69877,693,Kevin Volland,GER,"FW,MF",Union Berlin,31,1992,2.6,48,47,1,1,1,0,3,0,0,0,0,0,28,0,1,Matches,UCL,23-24
d0d8dd44,694,Stefan de Vrij,NED,DF,Inter,31,1992,5.5,422,415,7,6,1,0,0,0,0,0,0,0,395,0,0,Matches,UCL,23-24
0d7b6576,695,Elye Wahi,FRA,FW,Lens,20,2003,5.1,74,58,16,0,0,0,4,0,0,0,0,0,56,0,1,Matches,UCL,23-24
86dd77d1,696,Kyle Walker,ENG,DF,Manchester City,33,1990,5.6,516,466,50,8,0,3,8,42,0,0,0,0,465,0,6,Matches,UCL,23-24
9e525177,697,Aaron Wan-Bissaka,ENG,DF,Manchester Utd,25,1997,2.4,115,91,24,0,0,0,3,24,0,0,0,0,103,0,1,Matches,UCL,23-24
2f18d0b8,698,Timon Wellenreuther,GER,GK,Feyenoord,27,1995,2.0,71,59,12,3,0,0,0,0,0,0,0,0,64,0,1,Matches,UCL,23-24
a8b8af8d,699,Stephen Welsh,SCO,DF,Celtic,23,2000,0.8,57,55,2,2,0,0,0,0,0,0,0,0,51,0,0,Matches,UCL,23-24
f9acca3a,700,Wendell,BRA,DF,Porto,30,1993,4.3,199,152,47,9,0,0,10,35,3,3,0,0,160,0,3,Matches,UCL,23-24
49fe9070,701,Timo Werner,GER,"FW,MF",RB Leipzig,27,1996,0.6,23,23,0,0,0,0,1,0,0,0,0,0,14,0,3,Matches,UCL,23-24
35e413f1,702,Ben White,ENG,DF,Arsenal,25,1997,8.4,530,440,90,11,0,4,6,79,0,0,0,0,453,0,7,Matches,UCL,23-24
4876c9ab,703,Mats Wieffer,NED,MF,Feyenoord,23,1999,5.2,357,344,13,5,3,2,2,8,0,0,0,0,307,0,7,Matches,UCL,23-24
83300259,704,Owen Wijndal,NED,DF,Antwerp,23,1999,5.0,199,170,29,5,0,1,13,20,4,1,1,0,161,0,9,Matches,UCL,23-24
a3b03921,705,Joe Willock,ENG,MF,Newcastle Utd,23,1999,1.1,42,41,1,0,0,0,1,1,0,0,0,0,35,0,2,Matches,UCL,23-24
c596fcb0,706,Callum Wilson,ENG,FW,Newcastle Utd,31,1992,2.7,22,19,3,0,0,0,0,0,0,0,0,0,18,0,1,Matches,UCL,23-24
5dfc6ad5,707,Axel Witsel,BEL,"DF,MF",Atlético Madrid,34,1989,9.8,564,553,10,8,0,2,0,0,0,0,0,0,536,1,2,Matches,UCL,23-24
fa661778,708,Marius Wolf,GER,"DF,FW",Dortmund,28,1995,3.2,108,80,28,1,0,0,7,27,0,0,0,0,72,0,7,Matches,UCL,23-24
b6db05c3,709,Jacob Wright,ENG,FW,Manchester City,17,2005,0.0,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches,UCL,23-24
82ec26c1,710,Lamine Yamal,ESP,FW,Barcelona,16,2007,6.4,265,263,2,1,2,2,21,1,0,0,0,0,201,0,7,Matches,UCL,23-24
0de73fa4,711,Alhassan Yusuf,NGA,MF,Antwerp,23,2000,4.2,176,170,5,3,0,0,6,2,0,0,0,0,145,1,9,Matches,UCL,23-24
d85c238b,712,Mattia Zaccagni,ITA,FW,Lazio,28,1995,5.1,180,174,5,2,0,2,7,2,1,0,0,0,140,1,7,Matches,UCL,23-24
b2bc3b1f,713,Wilfried Zaha,CIV,FW,Galatasaray,30,1992,4.4,101,94,6,3,2,0,5,3,0,0,0,0,76,1,4,Matches,UCL,23-24
6b9960cf,714,Warren Zaïre-Emery,FRA,MF,Paris S-G,17,2006,10.0,513,495,16,9,1,3,3,7,0,0,0,0,469,2,7,Matches,UCL,23-24
7f14ec2a,715,Arsen Zakharyan,RUS,"FW,MF",Real Sociedad,20,2003,2.4,123,110,13,2,0,1,15,1,10,4,4,0,94,0,3,Matches,UCL,23-24
fc3697dd,716,Rodrigo Zalazar,URU,MF,Braga,23,1999,4.4,290,255,34,15,0,6,24,0,16,9,4,0,240,1,2,Matches,UCL,23-24
6bb2c084,717,Andre-Frank Zambo Anguissa,CMR,MF,Napoli,27,1995,7.0,378,373,3,2,1,0,4,1,0,0,0,0,331,2,6,Matches,UCL,23-24
3b12b11f,718,Alessandro Zanoli,ITA,DF,Napoli,22,2000,0.0,5,3,2,0,0,0,0,2,0,0,0,0,5,0,0,Matches,UCL,23-24
c762b1a6,719,Ramiz Zerrouki,ALG,MF,Feyenoord,25,1998,3.9,229,225,3,2,0,2,3,1,0,0,0,0,196,1,3,Matches,UCL,23-24
a5296e55,720,Piotr Zieliński,POL,MF,Napoli,29,1994,5.2,312,283,29,4,1,0,27,0,21,9,11,0,252,0,2,Matches,UCL,23-24
51cf8561,721,Oleksandr Zinchenko,UKR,DF,Arsenal,26,1996,3.1,257,227,30,8,1,2,1,22,0,0,0,0,231,0,4,Matches,UCL,23-24
6622454d,722,Hakim Ziyech,MAR,FW,Galatasaray,30,1993,2.8,142,128,11,3,2,1,27,1,7,5,1,0,88,3,8,Matches,UCL,23-24
5c7845f6,723,Igor Zubeldia,ESP,DF,Real Sociedad,26,1997,7.7,429,425,4,4,0,0,0,0,0,0,0,0,373,0,3,Matches,UCL,23-24
3ee0dd59,724,Martín Zubimendi,ESP,MF,Real Sociedad,24,1999,7.9,444,426,16,16,0,0,1,0,0,0,0,0,387,2,3,Matches,UCL,23-24
adfbe1f5,725,Oleksandr Zubkov,UKR,"FW,MF",Shakhtar,26,1996,5.9,211,194,16,3,5,0,16,6,7,6,0,0,154,1,8,Matches,UCL,23-24
79300479,726,Martin Ødegaard,NOR,MF,Arsenal,24,1998,8.3,396,367,27,15,3,4,14,2,5,2,3,0,342,2,6,Matches,UCL,23-24
543b9811,727,Łukasz Łakomy,POL,MF,Young Boys,22,2001,0.2,15,15,0,0,0,0,0,0,0,0,0,0,10,0,2,Matches,UCL,23-24
