id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0,Unnamed: league,Unnamed: season
3d7e48ce,17,Iván Alejo,ESP,"MF,FW",Cádiz,27,1995,31,1311,42,38.3,14.6,13,69,2,18,23,2,1.06,8,26,-18,-1.24,-1.02,17.1,25.8,-8.7,-0.6,-0.11,Matches,ESP-LALIGA,22-23
6c811eb7,18,Carles Aleñá,ESP,"MF,FW",Getafe,24,1998,35,2119,61,62.0,23.5,26,75,7,9,20,0,1.0,17,27,-10,-0.42,-0.36,21.3,25.1,-3.8,-0.16,0.22,Matches,ESP-LALIGA,22-23
b907d169,19,Alejandro Alfaro,ESP,MF,Elche,20,2002,1,15,15,0.4,0.2,0,,0,1,15,1,0.0,0,0,0,0.0,0.98,0.0,0.4,-0.4,-2.24,-1.39,Matches,ESP-LALIGA,22-23
acc1aefa,20,Ángel Algobia,ESP,MF,Getafe,23,1999,26,1138,44,33.3,12.6,11,71,3,15,24,10,1.19,17,15,2,0.16,0.67,15.6,14.6,1.1,0.09,0.5,Matches,ESP-LALIGA,22-23
f8405304,21,Mohamed Ali Cho,FRA,"FW,MF",Real Sociedad,18,2004,19,587,31,17.2,6.5,5,61,0,14,20,5,1.89,11,9,2,0.31,-0.14,10.1,6.6,3.5,0.53,0.01,Matches,ESP-LALIGA,22-23
e6697917,22,Domingos André Ribeiro Almeida,POR,MF,Valencia,22,2000,34,2539,75,74.2,28.2,29,84,14,5,23,2,1.15,30,32,-2,-0.07,0.03,37.4,32.4,5.0,0.18,0.09,Matches,ESP-LALIGA,22-23
de3b5d82,23,Nando Almodóvar,ESP,GK,Cádiz,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ESP-LALIGA,22-23
7e28d6f7,24,José Alonso Lara,ESP,MF,Betis,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ESP-LALIGA,22-23
f4290206,25,Marcos Alonso,ESP,DF,Barcelona,31,1990,24,1172,49,34.3,13.0,11,80,8,13,22,10,2.29,22,11,11,0.84,-0.72,23.2,14.0,9.2,0.71,-0.62,Matches,ESP-LALIGA,22-23
56bcaaa0,26,Carlos Álvarez,ESP,MF,Sevilla,18,2003,1,10,10,0.3,0.1,0,,0,1,10,7,3.0,0,1,-1,-9.0,-8.84,0.1,0.2,-0.1,-0.67,-0.46,Matches,ESP-LALIGA,22-23
852ddfb8,27,Gastón Álvarez,URU,DF,Getafe,22,2000,22,1501,68,43.9,16.7,16,86,10,6,22,14,1.41,17,15,2,0.12,0.73,20.6,19.7,0.9,0.05,0.54,Matches,ESP-LALIGA,22-23
6f392eb8,28,Hugo Álvarez,ESP,DF,Celta Vigo,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches,ESP-LALIGA,22-23
13619663,29,Iker Álvarez,AND,GK,Villarreal,21,2001,0,,,,,0,,0,0,,17,,,,,,,,,,,,Matches,ESP-LALIGA,22-23
3ecc11d8,30,Yeray Álvarez,ESP,DF,Athletic Club,27,1995,28,2332,83,68.2,25.9,27,86,21,1,12,2,1.5,33,30,3,0.12,0.03,33.0,25.1,7.9,0.3,-0.48,Matches,ESP-LALIGA,22-23
12421a7c,31,Diego Alves,BRA,GK,Celta Vigo,37,1985,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches,ESP-LALIGA,22-23
00eba9c9,32,Selim Amallah,MAR,"MF,FW",Valladolid,25,1996,7,267,38,7.8,3.0,3,56,0,4,25,2,1.14,6,4,2,0.67,1.59,4.0,5.4,-1.5,-0.5,0.22,Matches,ESP-LALIGA,22-23
69c5633e,33,Emmanuel Amankwaa Akurugu,GHA,DF,Getafe,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ESP-LALIGA,22-23
f3b1d9a2,34,Amath,SEN,"MF,FW",Mallorca,26,1996,28,1227,44,35.9,13.6,12,68,3,16,26,3,1.25,13,14,-1,-0.07,0.13,14.7,15.1,-0.4,-0.03,0.42,Matches,ESP-LALIGA,22-23
22721b88,35,Jordan Amavi,FRA,DF,Getafe,28,1994,5,200,40,5.8,2.2,1,58,0,4,36,23,0.8,2,2,0,0.0,0.31,0.6,1.5,-0.9,-0.39,-0.16,Matches,ESP-LALIGA,22-23
ae86d473,36,Marcos André,BRA,"FW,MF",Valencia,25,1996,17,447,26,13.1,5.0,3,52,0,14,21,5,0.76,9,7,2,0.4,0.55,7.3,7.6,-0.3,-0.06,-0.24,Matches,ESP-LALIGA,22-23
fdd26d71,37,Fabrizio Angileri,ARG,DF,Getafe,28,1994,15,585,39,17.1,6.5,7,70,2,8,12,15,1.13,7,15,-8,-1.23,-1.14,5.2,10.1,-4.9,-0.75,-0.61,Matches,ESP-LALIGA,22-23
4a5f2032,38,Josep Antoni Gayá,ESP,"DF,MF",Mallorca,22,2000,2,98,49,2.9,1.1,1,90,1,1,8,19,1.5,0,2,-2,-1.84,-1.73,0.0,2.3,-2.3,-3.86,-3.62,Matches,ESP-LALIGA,22-23
62a583ee,39,José Antonio,ESP,"MF,DF",Cádiz,18,2004,2,46,23,1.3,0.5,0,,0,2,23,4,0.0,1,1,0,0.0,0.61,1.1,0.7,0.4,0.76,1.31,Matches,ESP-LALIGA,22-23
c93231dc,40,Anuar,MAR,"MF,FW",Valladolid,27,1995,3,210,70,6.1,2.3,3,70,1,0,,3,0.33,2,5,-3,-1.29,-0.53,1.5,4.6,-3.1,-1.33,-0.67,Matches,ESP-LALIGA,22-23
eafa6953,41,Arvin Appiah,ENG,"FW,MF",Almería,21,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches,ESP-LALIGA,22-23
58afe001,42,Mauro Arambarri,URU,MF,Getafe,26,1995,13,992,76,29.0,11.0,13,76,5,0,,0,1.08,11,18,-7,-0.64,-0.49,11.5,13.2,-1.7,-0.16,0.13,Matches,ESP-LALIGA,22-23
ef96e7bf,43,Egoitz Arana,ESP,GK,Real Sociedad,20,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches,ESP-LALIGA,22-23
2bef2bca,44,Ronald Araújo,URU,DF,Barcelona,23,1999,22,1800,82,52.6,20.0,21,85,16,1,24,2,2.45,42,5,37,1.85,1.13,44.4,14.0,30.4,1.52,0.86,Matches,ESP-LALIGA,22-23
6ae4bd6f,45,Matías Árbol,ESP,GK,Sevilla,19,2002,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches,ESP-LALIGA,22-23
a461f098,46,Adu Ares,ESP,"FW,MF",Athletic Club,20,2001,8,84,11,2.5,0.9,0,,0,8,11,7,0.63,1,3,-2,-2.14,-2.3,2.5,1.9,0.5,0.56,0.11,Matches,ESP-LALIGA,22-23
1e465e70,47,Sergio Arribas,ESP,"MF,FW",Real Madrid,20,2001,2,19,10,0.6,0.2,0,,0,2,10,1,1.5,0,1,-1,-4.74,-5.8,0.9,0.1,0.8,3.81,2.86,Matches,ESP-LALIGA,22-23
6091cf45,48,Roberto Arroyo,ESP,MF,Valladolid,18,2003,1,15,15,0.4,0.2,0,,0,1,15,3,0.0,0,1,-1,-6.0,-5.23,0.0,0.8,-0.8,-4.79,-4.11,Matches,ESP-LALIGA,22-23
5d133e96,49,Ricard Artero,ESP,"MF,FW",Girona,19,2003,7,133,19,3.9,1.5,0,,0,7,19,19,2.0,2,2,0,0.0,-0.08,2.6,3.0,-0.5,-0.31,-0.21,Matches,ESP-LALIGA,22-23
759d8dd7,50,Santiago Arzamendia,PAR,"DF,MF",Cádiz,24,1998,12,483,40,14.1,5.4,5,81,3,7,11,26,0.92,1,15,-14,-2.61,-2.33,3.7,12.2,-8.5,-1.59,-1.23,Matches,ESP-LALIGA,22-23
9f0ea33f,51,Sergio Asenjo,ESP,GK,Valladolid,33,1989,10,900,90,26.3,10.0,10,90,10,0,,20,0.8,7,21,-14,-1.4,-0.83,8.7,18.4,-9.7,-0.97,-0.36,Matches,ESP-LALIGA,22-23
45af8a54,52,Marco Asensio,ESP,"FW,MF",Real Madrid,26,1996,31,1442,47,42.2,16.0,15,80,7,16,16,6,1.9,34,16,18,1.12,0.17,38.7,16.0,22.7,1.42,0.79,Matches,ESP-LALIGA,22-23
7dcf86f6,53,Iago Aspas,ESP,FW,Celta Vigo,34,1987,37,2868,78,83.9,31.9,31,89,27,6,20,0,1.16,36,46,-10,-0.31,-0.31,37.7,37.4,0.3,0.01,0.52,Matches,ESP-LALIGA,22-23
031e0283,54,Ander Astralaga,ESP,GK,Barcelona,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches,ESP-LALIGA,22-23
d5dd5f1f,55,Pierre-Emerick Aubameyang,GAB,FW,Barcelona,33,1989,1,9,9,0.3,0.1,0,,0,1,9,2,1.0,0,0,0,0.0,-1.32,0.4,0.1,0.3,2.87,1.76,Matches,ESP-LALIGA,22-23
9fec8860,56,Ludwig Augustinsson,SWE,DF,Mallorca,28,1994,4,132,33,3.9,1.5,1,71,0,3,20,6,0.0,1,4,-3,-2.05,-1.96,1.2,2.6,-1.5,-1.0,-0.73,Matches,ESP-LALIGA,22-23
253a06b9,57,Ezequiel Ávila,ARG,"FW,MF",Osasuna,28,1994,29,1709,59,50.0,19.0,23,68,1,6,23,3,1.31,18,17,1,0.05,0.37,19.6,20.2,-0.6,-0.03,0.25,Matches,ESP-LALIGA,22-23
bfd381b3,58,Iddrisu Baba,GHA,"MF,DF",Mallorca,26,1996,29,1705,59,49.9,18.9,20,76,10,9,21,6,1.45,14,24,-10,-0.53,-0.74,16.6,25.5,-8.9,-0.46,-0.33,Matches,ESP-LALIGA,22-23
075fe5a3,59,Srđan Babić,SRB,DF,Almería,26,1996,34,2998,88,87.7,33.3,33,89,32,1,45,3,1.15,42,56,-14,-0.42,0.01,39.5,51.7,-12.2,-0.37,0.67,Matches,ESP-LALIGA,22-23
114bbdee,60,Loïc Bade,FRA,DF,Sevilla,22,2000,19,1449,76,42.4,16.1,16,88,15,3,11,1,1.84,24,16,8,0.5,1.18,21.9,19.1,2.8,0.17,0.66,Matches,ESP-LALIGA,22-23
e4346678,61,Édgar Badía,ESP,GK,Elche,30,1992,36,3240,90,94.7,36.0,36,90,36,0,,0,0.69,29,63,-34,-0.94,0.56,35.8,67.0,-31.2,-0.87,-0.21,Matches,ESP-LALIGA,22-23
518f2234,62,Alex Baena,ESP,"MF,FW",Villarreal,21,2001,35,1947,56,56.9,21.6,19,81,9,16,26,0,1.71,32,23,9,0.42,-0.19,36.3,30.3,6.0,0.28,-0.08,Matches,ESP-LALIGA,22-23
a98f3cbf,63,Miguel Baeza,ESP,MF,Celta Vigo,22,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches,ESP-LALIGA,22-23
5ccc9672,64,Alejandro Balde,ESP,DF,Barcelona,18,2003,33,2471,75,72.3,27.5,30,81,21,3,9,4,2.45,48,15,33,1.2,-0.41,53.8,25.9,27.9,1.02,-0.35,Matches,ESP-LALIGA,22-23
1fe67e86,65,Mikel Balenziaga,ESP,DF,Athletic Club,34,1988,3,115,38,3.4,1.3,1,69,0,2,23,27,1.0,1,3,-2,-1.57,-1.73,0.8,1.5,-0.6,-0.5,-0.99,Matches,ESP-LALIGA,22-23
cee88597,66,Iván Balliu,ALB,DF,Rayo Vallecano,30,1992,37,3232,87,94.5,35.9,37,87,31,0,,0,1.3,43,47,-4,-0.11,1.8,38.7,46.1,-7.4,-0.21,-0.67,Matches,ESP-LALIGA,22-23
35f6db55,67,Léo Baptistão,BRA,"FW,MF",Almería,29,1992,28,1726,62,50.5,19.2,24,69,1,4,19,1,1.29,28,30,-2,-0.1,0.64,20.6,28.7,-8.2,-0.43,0.05,Matches,ESP-LALIGA,22-23
0c717ae6,68,Barcia,ESP,DF,Celta Vigo,21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ESP-LALIGA,22-23
03049c8c,69,Keidi Bare,ALB,MF,Espanyol,24,1997,18,503,28,14.7,5.6,4,60,0,14,19,7,0.89,5,12,-7,-1.25,-0.94,6.2,10.4,-4.2,-0.75,-0.52,Matches,ESP-LALIGA,22-23
aad53e64,70,Kike Barja,ESP,"FW,MF",Osasuna,25,1997,27,1312,49,38.4,14.6,15,70,1,12,22,11,1.3,19,18,1,0.07,0.32,15.0,18.6,-3.6,-0.25,-0.15,Matches,ESP-LALIGA,22-23
200e89e1,71,Ander Barrenetxea,ESP,"FW,DF",Real Sociedad,20,2001,23,878,38,25.7,9.8,9,65,0,14,21,5,2.0,14,5,9,0.92,0.67,14.7,8.3,6.4,0.65,0.18,Matches,ESP-LALIGA,22-23
45736cec,72,Pablo Barrios,ESP,MF,Atlético Madrid,19,2003,21,724,34,21.2,8.0,6,64,1,15,23,5,2.05,13,9,4,0.5,-0.6,13.7,10.4,3.4,0.42,-0.16,Matches,ESP-LALIGA,22-23
42a028c5,73,Álvaro Bastida,ESP,MF,Cádiz,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ESP-LALIGA,22-23
d637fc22,74,Rodrigo Battaglia,ARG,MF,Mallorca,31,1991,15,686,46,20.1,7.6,8,73,2,7,14,9,1.47,5,7,-2,-0.26,-0.13,4.6,11.2,-6.7,-0.88,-0.72,Matches,ESP-LALIGA,22-23
d8712bf9,75,Bebé,CPV,FW,Rayo Vallecano,32,1990,4,60,15,1.8,0.7,0,,0,4,15,13,0.25,1,1,0,0.0,0.21,1.0,0.1,1.0,1.45,1.65,Matches,ESP-LALIGA,22-23
f874dd44,76,Héctor Bellerín,ESP,DF,Barcelona,27,1995,3,143,48,4.2,1.6,1,90,1,2,27,8,3.0,4,0,4,2.52,1.25,5.4,0.6,4.7,2.98,1.95,Matches,ESP-LALIGA,22-23
75197d23,77,Vicente Bellmunt,ESP,GK,Getafe,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ESP-LALIGA,22-23
ed5c5fa3,78,Fran Beltrán,ESP,MF,Celta Vigo,23,1999,36,2855,79,83.5,31.7,33,84,22,3,28,0,1.17,35,44,-9,-0.28,-0.12,37.3,35.8,1.5,0.05,0.73,Matches,ESP-LALIGA,22-23
50cbc806,79,Iker Benito,ESP,"FW,MF",Osasuna,19,2002,4,176,44,5.1,2.0,2,72,0,2,17,5,2.25,2,0,2,1.02,1.22,0.9,3.2,-2.3,-1.18,-1.08,Matches,ESP-LALIGA,22-23
70d74ece,80,Karim Benzema,FRA,FW,Real Madrid,34,1987,24,2038,85,59.6,22.6,24,85,18,0,,0,2.08,46,17,29,1.28,0.63,47.5,23.9,23.6,1.04,0.2,Matches,ESP-LALIGA,22-23
b6e50615,81,Yuri Berchiche,ESP,DF,Athletic Club,32,1990,29,2406,83,70.4,26.7,27,87,24,2,28,1,1.1,23,32,-9,-0.34,-1.49,35.7,27.8,7.9,0.29,-0.54,Matches,ESP-LALIGA,22-23
dc1c2fce,82,Álex Berenguer,ESP,FW,Athletic Club,27,1995,37,2297,62,67.2,25.5,26,78,10,11,25,1,1.3,30,33,-3,-0.12,-0.68,33.7,25.4,8.4,0.33,-0.39,Matches,ESP-LALIGA,22-23
02f00dd1,83,Emilio Bernard,ESP,GK,Valencia,22,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches,ESP-LALIGA,22-23
697295b1,84,Pedro Bigas,ESP,DF,Elche,31,1990,28,2020,72,59.1,22.4,25,77,17,3,28,4,0.57,11,41,-30,-1.34,-0.89,18.1,37.9,-19.8,-0.88,-0.06,Matches,ESP-LALIGA,22-23
47c609d5,85,El Bilal Touré,MLI,FW,Almería,20,2001,21,1264,60,37.0,14.0,15,73,1,6,27,3,1.1,23,23,0,0.0,0.67,17.3,18.6,-1.4,-0.1,0.56,Matches,ESP-LALIGA,22-23
f530605b,86,Junior Bita,EQG,MF,Athletic Club,17,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches,ESP-LALIGA,22-23
506daeac,87,Antonio Blanco,ESP,MF,Cádiz,22,2000,3,158,53,4.6,1.8,2,67,0,1,25,9,0.0,1,6,-5,-2.85,-2.35,0.6,3.4,-2.8,-1.57,-1.09,Matches,ESP-LALIGA,22-23
1657f448,88,Lautaro Blanco,ARG,"DF,MF",Elche,23,1999,17,872,51,25.5,9.7,9,70,2,8,31,6,1.0,9,16,-7,-0.72,0.34,11.0,18.0,-7.0,-0.72,0.18,Matches,ESP-LALIGA,22-23
0da6a13e,89,Theo Bongonda,COD,"MF,FW",Cádiz,26,1995,31,1938,63,56.7,21.5,24,72,4,7,30,5,1.19,18,25,-7,-0.33,0.65,23.0,32.2,-9.2,-0.43,0.23,Matches,ESP-LALIGA,22-23
f6798fc3,90,Yassine Bounou,MAR,GK,Sevilla,31,1991,25,2151,86,62.9,23.9,25,86,23,0,,12,1.04,27,42,-15,-0.63,-1.19,28.1,37.8,-9.7,-0.41,-0.53,Matches,ESP-LALIGA,22-23
d49f3e6b,91,Lucas Boyé,ARG,FW,Elche,26,1996,35,2462,70,72.0,27.4,29,81,14,6,21,0,0.69,24,47,-23,-0.84,0.47,27.5,44.8,-17.3,-0.63,0.8,Matches,ESP-LALIGA,22-23
fd771f95,92,Martin Braithwaite,DEN,"FW,MF",Espanyol,31,1991,31,2456,79,71.8,27.3,29,83,14,2,29,0,0.94,35,46,-11,-0.4,0.16,32.4,40.5,-8.1,-0.3,0.01,Matches,ESP-LALIGA,22-23
4accb7e0,93,Darko Brašanac,SRB,MF,Osasuna,30,1992,25,1041,42,30.4,11.6,9,74,3,16,23,2,1.36,11,14,-3,-0.26,-0.18,11.9,14.5,-2.6,-0.23,-0.1,Matches,ESP-LALIGA,22-23
10072610,94,Claudio Bravo,CHI,GK,Betis,39,1983,12,1080,90,31.6,12.0,12,90,12,0,,21,1.67,13,9,4,0.33,0.29,16.8,14.9,1.9,0.16,0.18,Matches,ESP-LALIGA,22-23
792aa857,95,Diego Bri,ESP,FW,Atlético Madrid,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ESP-LALIGA,22-23
8f3565b3,96,Ante Budimir,CRO,FW,Osasuna,31,1991,31,1798,58,52.6,20.0,22,73,3,9,20,6,1.48,22,19,3,0.15,0.59,22.6,22.0,0.6,0.03,0.39,Matches,ESP-LALIGA,22-23
c5642098,97,Manu Bueno,ESP,MF,Sevilla,18,2004,2,149,75,4.4,1.7,2,75,1,0,,9,0.0,1,3,-2,-1.21,-1.07,1.4,2.1,-0.7,-0.41,-0.21,Matches,ESP-LALIGA,22-23
edc98fac,98,Santiago Bueno,URU,DF,Girona,23,1998,34,3010,89,88.0,33.4,34,89,32,0,,0,1.44,55,48,7,0.21,1.09,45.5,45.9,-0.3,-0.01,0.85,Matches,ESP-LALIGA,22-23
5ab0ea87,99,Sergio Busquets,ESP,MF,Barcelona,34,1988,30,2339,78,68.4,26.0,28,81,17,2,30,4,2.43,41,11,30,1.15,-0.51,49.4,22.6,26.8,1.03,-0.25,Matches,ESP-LALIGA,22-23
69cbc8b6,100,Leandro Cabrera,URU,DF,Espanyol,31,1991,32,2669,83,78.0,29.7,31,86,27,1,1,2,1.03,40,54,-14,-0.47,-0.11,38.5,45.0,-6.5,-0.22,0.38,Matches,ESP-LALIGA,22-23
fe05804b,101,Cala,ESP,DF,Cádiz,32,1989,3,137,46,4.0,1.5,1,72,0,2,33,9,0.67,0,3,-3,-1.97,-1.42,0.8,2.5,-1.7,-1.15,-0.64,Matches,ESP-LALIGA,22-23
41b3069f,102,Fernando Calero,ESP,"DF,MF",Espanyol,26,1995,27,1611,60,47.1,17.9,20,73,7,7,23,9,1.07,21,29,-8,-0.45,0.0,21.8,25.7,-3.8,-0.21,0.17,Matches,ESP-LALIGA,22-23
af34f10d,103,Alexander Callens,PER,DF,Girona,30,1992,6,120,20,3.5,1.3,0,,0,6,20,7,1.83,1,0,1,0.75,0.7,1.2,2.1,-0.9,-0.66,-0.57,Matches,ESP-LALIGA,22-23
89b1ce31,104,Dawda Camara,MTN,FW,Girona,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ESP-LALIGA,22-23
7b9c2d84,105,Eduardo Camavinga,FRA,"MF,DF",Real Madrid,19,2002,37,2010,54,58.8,22.3,21,78,11,16,23,0,2.11,51,16,35,1.57,1.31,47.6,20.8,26.8,1.2,0.58,Matches,ESP-LALIGA,22-23
873619c6,106,Sergio Camello,ESP,FW,Rayo Vallecano,21,2001,38,2401,63,70.2,26.7,27,78,4,11,26,0,1.29,36,38,-2,-0.07,0.45,31.7,36.7,-4.9,-0.19,-0.06,Matches,ESP-LALIGA,22-23
a6de370d,107,Sergio Canales,ESP,"FW,MF",Betis,31,1991,31,2402,77,70.2,26.7,28,82,14,3,40,0,1.52,31,28,3,0.11,-0.06,32.6,34.7,-2.1,-0.08,-0.38,Matches,ESP-LALIGA,22-23
7e84906e,108,Lucas Cañizares,ESP,GK,Real Madrid,20,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches,ESP-LALIGA,22-23
37f1cf47,109,Ander Capa,ESP,DF,Athletic Club,30,1992,7,109,16,3.2,1.2,1,61,0,6,8,27,1.43,2,0,2,1.65,1.6,2.3,1.2,1.1,0.91,0.47,Matches,ESP-LALIGA,22-23
5acc4a10,110,Étienne Capoue,FRA,MF,Villarreal,34,1988,28,1955,70,57.2,21.7,22,82,12,6,25,1,1.5,33,26,7,0.32,-0.41,35.1,26.5,8.6,0.4,0.2,Matches,ESP-LALIGA,22-23
c4b888df,111,Isaac Carcelen,ESP,DF,Cádiz,29,1993,27,2199,81,64.3,24.4,25,84,18,2,52,2,1.26,20,23,-3,-0.12,1.35,29.6,34.6,-4.9,-0.2,0.92,Matches,ESP-LALIGA,22-23
8249ff06,112,Carlo,ESP,MF,Villarreal,21,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches,ESP-LALIGA,22-23
688b96e3,113,Juan Carlos,ESP,GK,Girona,34,1988,10,900,90,26.3,10.0,10,90,10,0,,28,0.8,14,18,-4,-0.4,-0.65,13.5,12.8,0.7,0.07,0.24,Matches,ESP-LALIGA,22-23
5b93209a,114,José Carlos Lazo,ESP,"MF,FW",Almería,26,1996,1,20,20,0.6,0.2,0,,0,1,20,1,0.0,0,1,-1,-4.5,-4.1,0.4,0.1,0.3,1.19,1.64,Matches,ESP-LALIGA,22-23
5b93209a,115,José Carlos Lazo,ESP,"MF,FW",Espanyol,26,1996,10,159,16,4.6,1.8,0,,0,10,16,23,0.9,7,2,5,2.83,3.44,3.1,2.0,1.2,0.66,1.0,Matches,ESP-LALIGA,22-23
2dce876a,116,Carmona,ESP,"MF,DF",Elche,20,2002,9,589,65,17.2,6.5,8,72,2,1,15,0,1.0,5,10,-5,-0.76,0.25,8.1,9.6,-1.5,-0.23,0.76,Matches,ESP-LALIGA,22-23
