Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
Bundesliga,25,Sat,2018-03-03,15:30,Hamburger SV,2.1,0–0,0.5,Mainz 05,46739,Volksparkstadion,Markus Schmidt,/en/matches/6c1cec0a/Hamburger-SV-Mainz-05-March-3-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,25,Sat,2018-03-03,15:30,Wolfsburg,0.3,1–2,2.1,Leverkusen,24354,Volkswagen Arena,Felix Zwayer,/en/matches/e22599a0/Wolfsburg-Bayer-Leverkusen-March-3-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,25,Sat,2018-03-03,15:30,Augsburg,0.5,0–2,1.8,Hoffenheim,27100,WWK Arena,Patrick Ittrich,/en/matches/e85bc666/Augsburg-Hoffenheim-March-3-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,25,Sat,2018-03-03,15:30,Eint Frankfurt,1.9,1–0,0.7,Hannover 96,48500,Commerzbank-Arena,Marco Fritz,/en/matches/f9cede31/Eintracht-Frankfurt-Hannover-96-March-3-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,25,Sat,2018-03-03,18:30,RB Leipzig,1.1,1–1,1.7,Dortmund,42558,Red Bull Arena,Felix Brych,/en/matches/d95ae846/RB-Leipzig-Dortmund-March-3-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,25,Sun,2018-03-04,15:30,Köln,1.4,2–3,0.8,Stuttgart,50000,RheinEnergieSTADION,Sören Storks,/en/matches/6d8fa818/Koln-Stuttgart-March-4-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,25,Sun,2018-03-04,18:00,Freiburg,0.5,0–4,2.1,Bayern Munich,24000,Schwarzwald-Stadion,Frank Willenborg,/en/matches/233dc15c/Freiburg-Bayern-Munich-March-4-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,26,Fri,2018-03-09,20:30,Mainz 05,0.7,0–1,0.2,Schalke 04,30655,Opel Arena,Felix Brych,/en/matches/af5a9fc8/Mainz-05-Schalke-04-March-9-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,26,Sat,2018-03-10,15:30,Hannover 96,1.0,1–3,2.6,Augsburg,36500,HDI-Arena,Bastian Dankert,/en/matches/61b89764/Hannover-96-Augsburg-March-10-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,26,Sat,2018-03-10,15:30,Hertha BSC,1.4,0–0,0.3,Freiburg,38625,Olympiastadion Berlin,Sven Jablonski,/en/matches/66692e4a/Hertha-BSC-Freiburg-March-10-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,26,Sat,2018-03-10,15:30,Bayern Munich,4.7,6–0,0.0,Hamburger SV,75000,Allianz Arena,Christian Dingert,/en/matches/a8ab74f0/Bayern-Munich-Hamburger-SV-March-10-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,26,Sat,2018-03-10,15:30,Hoffenheim,1.3,3–0,0.3,Wolfsburg,25550,Dietmar-Hopp-Stadion,Manuel Gräfe,/en/matches/f8483c4d/Hoffenheim-Wolfsburg-March-10-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,26,Sat,2018-03-10,18:30,Leverkusen,2.8,2–0,0.7,Gladbach,28809,BayArena,Robert Hartmann,/en/matches/40e6578d/Bayer-Leverkusen-Monchengladbach-March-10-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,26,Sun,2018-03-11,15:30,Stuttgart,1.0,0–0,0.9,RB Leipzig,53548,Mercedes-Benz Arena,Tobias Stieler,/en/matches/bc36b10c/Stuttgart-RB-Leipzig-March-11-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,26,Sun,2018-03-11,18:00,Dortmund,1.1,3–2,1.1,Eint Frankfurt,81360,Signal Iduna Park,Deniz Aytekin,/en/matches/d55195d6/Dortmund-Eintracht-Frankfurt-March-11-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,26,Mon,2018-03-12,20:30,Werder Bremen,1.4,3–1,0.5,Köln,41100,Weserstadion,Benjamin Brand,/en/matches/a50108d9/Werder-Bremen-Koln-March-12-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,27,Fri,2018-03-16,20:30,Freiburg,0.4,1–2,1.5,Stuttgart,24000,Schwarzwald-Stadion,Benjamin Brand,/en/matches/8d6d49dc/Freiburg-Stuttgart-March-16-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,27,Sat,2018-03-17,15:30,Hamburger SV,0.9,1–2,2.1,Hertha BSC,52159,Volksparkstadion,Robert Kampka,/en/matches/1f72fe5f/Hamburger-SV-Hertha-BSC-March-17-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,27,Sat,2018-03-17,15:30,Augsburg,0.6,1–3,1.9,Werder Bremen,30080,WWK Arena,Sascha Stegemann,/en/matches/4a557fcd/Augsburg-Werder-Bremen-March-17-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,27,Sat,2018-03-17,15:30,Eint Frankfurt,2.6,3–0,0.6,Mainz 05,49500,Commerzbank-Arena,Daniel Siebert,/en/matches/981633aa/Eintracht-Frankfurt-Mainz-05-March-17-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,27,Sat,2018-03-17,15:30,Gladbach,2.2,3–3,1.8,Hoffenheim,51049,Stadion im Borussia-Park,Martin Petersen,/en/matches/fb6052a5/Monchengladbach-Hoffenheim-March-17-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,27,Sat,2018-03-17,18:30,Wolfsburg,1.7,0–1,1.0,Schalke 04,27502,Volkswagen Arena,Benjamin Cortus,/en/matches/bf08afe5/Wolfsburg-Schalke-04-March-17-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,27,Sun,2018-03-18,13:30,Dortmund,3.4,1–0,0.7,Hannover 96,81360,Signal Iduna Park,Patrick Ittrich,/en/matches/04e97199/Dortmund-Hannover-96-March-18-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,27,Sun,2018-03-18,15:30,Köln,1.4,2–0,0.8,Leverkusen,50000,RheinEnergieSTADION,Harm Osmers,/en/matches/7f0ce5a8/Koln-Bayer-Leverkusen-March-18-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,27,Sun,2018-03-18,18:00,RB Leipzig,2.8,2–1,1.4,Bayern Munich,42558,Red Bull Arena,Marco Fritz,/en/matches/8e16e25e/RB-Leipzig-Bayern-Munich-March-18-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,28,Sat,2018-03-31,15:30,Hoffenheim,2.7,6–0,0.8,Köln,30150,Dietmar-Hopp-Stadion,Robert Hartmann,/en/matches/4277ef38/Hoffenheim-Koln-March-31-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,28,Sat,2018-03-31,15:30,Schalke 04,1.9,2–0,0.2,Freiburg,61688,Veltins-Arena,Tobias Stieler,/en/matches/6d5ec32f/Schalke-04-Freiburg-March-31-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,28,Sat,2018-03-31,15:30,Hannover 96,1.4,2–3,2.7,RB Leipzig,42300,HDI-Arena,Guido Winkmann,/en/matches/89284d44/Hannover-96-RB-Leipzig-March-31-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,28,Sat,2018-03-31,15:30,Leverkusen,1.0,0–0,0.4,Augsburg,25831,BayArena,Frank Willenborg,/en/matches/9f98898e/Bayer-Leverkusen-Augsburg-March-31-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,28,Sat,2018-03-31,15:30,Stuttgart,1.2,1–1,0.9,Hamburger SV,60449,Mercedes-Benz Arena,Felix Brych,/en/matches/d3f72ad8/Stuttgart-Hamburger-SV-March-31-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,28,Sat,2018-03-31,18:30,Bayern Munich,4.5,6–0,0.4,Dortmund,75000,Allianz Arena,Bastian Dankert,/en/matches/514f4841/Der-Klassiker-Bayern-Munich-Dortmund-March-31-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,28,Sat,2018-03-31,20:30,Hertha BSC,0.5,0–0,1.1,Wolfsburg,34765,Olympiastadion Berlin,Deniz Aytekin,/en/matches/7da66a35/Hertha-BSC-Wolfsburg-March-31-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,28,Sun,2018-04-01,15:30,Werder Bremen,0.9,2–1,0.9,Eint Frankfurt,42100,Weserstadion,Felix Zwayer,/en/matches/0df18b30/Werder-Bremen-Eintracht-Frankfurt-April-1-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,28,Sun,2018-04-01,18:00,Mainz 05,0.8,0–0,0.8,Gladbach,30173,Opel Arena,Manuel Gräfe,/en/matches/f5fce698/Mainz-05-Monchengladbach-April-1-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,29,Fri,2018-04-06,20:30,Hannover 96,1.5,2–1,1.9,Werder Bremen,49000,HDI-Arena,Tobias Welz,/en/matches/ed4d89b1/Hannover-96-Werder-Bremen-April-6-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,29,Sat,2018-04-07,15:30,Freiburg,1.4,0–2,0.6,Wolfsburg,24000,Schwarzwald-Stadion,Sascha Stegemann,/en/matches/0b5992b6/Freiburg-Wolfsburg-April-7-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,29,Sat,2018-04-07,15:30,Gladbach,1.3,2–1,2.4,Hertha BSC,51417,Stadion im Borussia-Park,Bibiana Steinhaus,/en/matches/19d0d8e2/Monchengladbach-Hertha-BSC-April-7-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,29,Sat,2018-04-07,15:30,Köln,1.3,1–1,1.1,Mainz 05,50000,RheinEnergieSTADION,Benjamin Cortus,/en/matches/2f76f57c/Koln-Mainz-05-April-7-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,29,Sat,2018-04-07,15:30,Augsburg,0.9,1–4,1.8,Bayern Munich,30660,WWK Arena,Markus Schmidt,/en/matches/c63293ce/Augsburg-Bayern-Munich-April-7-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,29,Sat,2018-04-07,18:30,Hamburger SV,2.5,3–2,1.1,Schalke 04,54137,Volksparkstadion,Christian Dingert,/en/matches/225a7e04/Hamburger-SV-Schalke-04-April-7-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,29,Sun,2018-04-08,15:30,Dortmund,1.4,3–0,0.4,Stuttgart,81360,Signal Iduna Park,Patrick Ittrich,/en/matches/d845de15/Dortmund-Stuttgart-April-8-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,29,Sun,2018-04-08,18:00,Eint Frankfurt,1.7,1–1,0.6,Hoffenheim,50500,Commerzbank-Arena,Daniel Siebert,/en/matches/1d27f2b0/Eintracht-Frankfurt-Hoffenheim-April-8-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,29,Mon,2018-04-09,20:30,RB Leipzig,1.3,1–4,1.9,Leverkusen,35617,Red Bull Arena,Deniz Aytekin,/en/matches/7c3375ca/RB-Leipzig-Bayer-Leverkusen-April-9-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,30,Fri,2018-04-13,20:30,Wolfsburg,0.9,0–0,0.3,Augsburg,23512,Volkswagen Arena,Patrick Ittrich,/en/matches/48f64f89/Wolfsburg-Augsburg-April-13-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,30,Sat,2018-04-14,15:30,Hoffenheim,3.3,2–0,0.4,Hamburger SV,30150,Dietmar-Hopp-Stadion,Harm Osmers,/en/matches/2913dced/Hoffenheim-Hamburger-SV-April-14-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,30,Sat,2018-04-14,15:30,Leverkusen,2.3,4–1,0.9,Eint Frankfurt,30210,BayArena,Felix Brych,/en/matches/bca68fcf/Bayer-Leverkusen-Eintracht-Frankfurt-April-14-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,30,Sat,2018-04-14,15:30,Stuttgart,0.8,1–1,1.0,Hannover 96,57131,Mercedes-Benz Arena,Sven Jablonski,/en/matches/bcc3696c/Stuttgart-Hannover-96-April-14-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,30,Sat,2018-04-14,15:30,Hertha BSC,1.5,2–1,1.6,Köln,49253,Olympiastadion Berlin,Sören Storks,/en/matches/d5137efd/Hertha-BSC-Koln-April-14-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,30,Sat,2018-04-14,18:30,Bayern Munich,3.3,5–1,0.2,Gladbach,75000,Allianz Arena,Robert Kampka,/en/matches/efad30c8/Bayern-Munich-Monchengladbach-April-14-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,30,Sun,2018-04-15,15:30,Schalke 04,1.0,2–0,1.0,Dortmund,61786,Veltins-Arena,Manuel Gräfe,/en/matches/01d7ba2c/Revierderby-Schalke-04-Dortmund-April-15-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,30,Sun,2018-04-15,18:00,Werder Bremen,1.2,1–1,1.5,RB Leipzig,42100,Weserstadion,Christian Dingert,/en/matches/676152c5/Werder-Bremen-RB-Leipzig-April-15-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,30,Mon,2018-04-16,20:30,Mainz 05,1.8,2–0,0.6,Freiburg,26407,Opel Arena,Guido Winkmann,/en/matches/1865c701/Mainz-05-Freiburg-April-16-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,31,Fri,2018-04-20,20:30,Gladbach,2.2,3–0,0.3,Wolfsburg,47797,Stadion im Borussia-Park,Tobias Stieler,/en/matches/1537cadc/Monchengladbach-Wolfsburg-April-20-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,31,Sat,2018-04-21,15:30,RB Leipzig,1.7,2–5,3.4,Hoffenheim,41780,Red Bull Arena,Tobias Welz,/en/matches/1291f379/RB-Leipzig-Hoffenheim-April-21-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,31,Sat,2018-04-21,15:30,Hamburger SV,1.9,1–0,1.2,Freiburg,54847,Volksparkstadion,Benjamin Cortus,/en/matches/36036f2c/Hamburger-SV-Freiburg-April-21-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,31,Sat,2018-04-21,15:30,Stuttgart,2.0,2–0,0.9,Werder Bremen,58932,Mercedes-Benz Arena,Sören Storks,/en/matches/5b66af66/Stuttgart-Werder-Bremen-April-21-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,31,Sat,2018-04-21,15:30,Hannover 96,0.3,0–3,1.5,Bayern Munich,49000,HDI-Arena,Martin Petersen,/en/matches/b9fe75df/Hannover-96-Bayern-Munich-April-21-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,31,Sat,2018-04-21,15:30,Eint Frankfurt,1.2,0–3,1.8,Hertha BSC,51000,Commerzbank-Arena,Sascha Stegemann,/en/matches/fd92c675/Eintracht-Frankfurt-Hertha-BSC-April-21-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,31,Sat,2018-04-21,18:30,Dortmund,3.5,4–0,0.5,Leverkusen,81360,Signal Iduna Park,Markus Schmidt,/en/matches/cd02a099/Dortmund-Bayer-Leverkusen-April-21-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,31,Sun,2018-04-22,15:30,Augsburg,2.2,2–0,0.4,Mainz 05,29110,WWK Arena,Frank Willenborg,/en/matches/624157d4/Augsburg-Mainz-05-April-22-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,31,Sun,2018-04-22,18:00,Köln,0.8,2–2,2.5,Schalke 04,50000,RheinEnergieSTADION,Marco Fritz,/en/matches/bfb4ca6c/Koln-Schalke-04-April-22-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,32,Fri,2018-04-27,20:30,Hoffenheim,1.5,3–1,1.7,Hannover 96,26452,Dietmar-Hopp-Stadion,Patrick Ittrich,/en/matches/bef67c50/Hoffenheim-Hannover-96-April-27-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,32,Sat,2018-04-28,15:30,Schalke 04,1.3,1–1,1.5,Gladbach,62271,Veltins-Arena,Harm Osmers,/en/matches/498da3bf/Schalke-04-Monchengladbach-April-28-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,32,Sat,2018-04-28,15:30,Wolfsburg,0.9,1–3,2.8,Hamburger SV,29400,Volkswagen Arena,Daniel Siebert,/en/matches/a3eda320/Wolfsburg-Hamburger-SV-April-28-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,32,Sat,2018-04-28,15:30,Freiburg,3.5,3–2,1.2,Köln,24000,Schwarzwald-Stadion,Deniz Aytekin,/en/matches/ad193f50/Freiburg-Koln-April-28-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,32,Sat,2018-04-28,15:30,Hertha BSC,1.7,2–2,0.7,Augsburg,40935,Olympiastadion Berlin,Marco Fritz,/en/matches/dcb113dd/Hertha-BSC-Augsburg-April-28-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,32,Sat,2018-04-28,15:30,Bayern Munich,1.8,4–1,2.1,Eint Frankfurt,75000,Allianz Arena,Christian Dingert,/en/matches/dd440ca8/Bayern-Munich-Eintracht-Frankfurt-April-28-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,32,Sat,2018-04-28,18:30,Leverkusen,2.6,0–1,0.5,Stuttgart,30210,BayArena,Tobias Welz,/en/matches/05d7d7d8/Bayer-Leverkusen-Stuttgart-April-28-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,32,Sun,2018-04-29,15:30,Mainz 05,2.5,3–0,1.0,RB Leipzig,30083,Opel Arena,Bastian Dankert,/en/matches/7bf73dff/Mainz-05-RB-Leipzig-April-29-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,32,Sun,2018-04-29,18:00,Werder Bremen,1.4,1–1,2.2,Dortmund,41000,Weserstadion,Felix Brych,/en/matches/13d2ced0/Werder-Bremen-Dortmund-April-29-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,33,Sat,2018-05-05,15:30,Augsburg,0.9,1–2,2.0,Schalke 04,30660,WWK Arena,Robert Kampka,/en/matches/1a786d2e/Augsburg-Schalke-04-May-5-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,33,Sat,2018-05-05,15:30,Köln,1.8,1–3,2.5,Bayern Munich,50000,RheinEnergieSTADION,Bibiana Steinhaus,/en/matches/333579f7/Koln-Bayern-Munich-May-5-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,33,Sat,2018-05-05,15:30,Eint Frankfurt,1.8,3–0,1.0,Hamburger SV,51500,Commerzbank-Arena,Deniz Aytekin,/en/matches/543f06fe/Eintracht-Frankfurt-Hamburger-SV-May-5-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,33,Sat,2018-05-05,15:30,Gladbach,2.5,3–1,1.8,Freiburg,54018,Stadion im Borussia-Park,Manuel Gräfe,/en/matches/8b8705c8/Monchengladbach-Freiburg-May-5-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,33,Sat,2018-05-05,15:30,Hannover 96,1.2,3–1,1.2,Hertha BSC,49000,HDI-Arena,Sören Storks,/en/matches/8eddb769/Hannover-96-Hertha-BSC-May-5-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,33,Sat,2018-05-05,15:30,Stuttgart,1.6,2–0,2.5,Hoffenheim,58312,Mercedes-Benz Arena,Felix Zwayer,/en/matches/93cbe974/Stuttgart-Hoffenheim-May-5-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,33,Sat,2018-05-05,15:30,Werder Bremen,0.2,0–0,0.9,Leverkusen,41000,Weserstadion,Robert Hartmann,/en/matches/9b0839d1/Werder-Bremen-Bayer-Leverkusen-May-5-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,33,Sat,2018-05-05,15:30,Dortmund,0.7,1–2,0.9,Mainz 05,81360,Signal Iduna Park,Daniel Siebert,/en/matches/d494399a/Dortmund-Mainz-05-May-5-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,33,Sat,2018-05-05,15:30,RB Leipzig,2.1,4–1,0.7,Wolfsburg,41487,Red Bull Arena,Marco Fritz,/en/matches/e4264094/RB-Leipzig-Wolfsburg-May-5-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,34,Sat,2018-05-12,15:30,Mainz 05,0.6,1–2,1.0,Werder Bremen,34000,Opel Arena,Martin Petersen,/en/matches/5f7fefa8/Mainz-05-Werder-Bremen-May-12-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,34,Sat,2018-05-12,15:30,Hamburger SV,2.0,2–1,1.3,Gladbach,57000,Volksparkstadion,Felix Brych,/en/matches/611ca4c8/Hamburger-SV-Monchengladbach-May-12-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,34,Sat,2018-05-12,15:30,Leverkusen,4.0,3–2,1.7,Hannover 96,30210,BayArena,Guido Winkmann,/en/matches/7f6a6b2d/Bayer-Leverkusen-Hannover-96-May-12-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,34,Sat,2018-05-12,15:30,Schalke 04,1.3,1–0,0.5,Eint Frankfurt,61585,Veltins-Arena,Frank Willenborg,/en/matches/9da8e360/Schalke-04-Eintracht-Frankfurt-May-12-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,34,Sat,2018-05-12,15:30,Hertha BSC,1.7,2–6,1.1,RB Leipzig,60502,Olympiastadion Berlin,Sven Jablonski,/en/matches/bbab2659/Hertha-BSC-RB-Leipzig-May-12-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,34,Sat,2018-05-12,15:30,Hoffenheim,1.6,3–1,1.6,Dortmund,30150,Dietmar-Hopp-Stadion,Manuel Gräfe,/en/matches/d9ba65d3/Hoffenheim-Dortmund-May-12-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,34,Sat,2018-05-12,15:30,Bayern Munich,2.1,1–4,2.2,Stuttgart,75000,Allianz Arena,Sascha Stegemann,/en/matches/e01f2728/Bayern-Munich-Stuttgart-May-12-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,34,Sat,2018-05-12,15:30,Wolfsburg,1.9,4–1,1.2,Köln,26112,Volkswagen Arena,Markus Schmidt,/en/matches/e3ea35d3/Wolfsburg-Koln-May-12-2018-Bundesliga,,GER-BL1,17-18
Bundesliga,34,Sat,2018-05-12,15:30,Freiburg,1.3,2–0,0.2,Augsburg,24000,Schwarzwald-Stadion,Bastian Dankert,/en/matches/f0d403a7/Freiburg-Augsburg-May-12-2018-Bundesliga,,GER-BL1,17-18
German 1/2 Relegation/Promotion Playoffs,,Thu,2018-05-17,20:30,Wolfsburg,,3–1,,Holstein Kiel,28800,Volkswagen Arena,,/en/matches/5dc40876/Wolfsburg-Holstein-Kiel-May-17-2018-German-12-RelegationPromotion-Play-offs,Leg 1 of 2,GER-BL1,17-18
German 1/2 Relegation/Promotion Playoffs,,Mon,2018-05-21,20:30,Holstein Kiel,,0–1,,Wolfsburg,12000,Holstein-Stadion,,/en/matches/9c6a24db/Holstein-Kiel-Wolfsburg-May-21-2018-German-12-RelegationPromotion-Play-offs,Leg 2 of 2; Wolfsburg won,GER-BL1,17-18
